GameID,Titles,YearReleased,Ranking,min_players,max_players,NumRatings,AvgRating,weighted_avg,#_of_awards,ExpansionFlag,#_of_expansion_sets,LicensedType,ClassicFlag,Category,boardgame_category
179,Bora Bora,2013,179,2,4,8516,7.5641,7.5494,4,Y,1,Original,Modern,Dice,['Dice']
180,Aeon's End  War Eternal,2017,180,1,4,2181,8.4822,8.3862,3,Y,9,Original,Modern,Card,"['Card Game', 'Fantasy', 'Science Fiction']"
181,1960  The Making of the President,2007,181,2,2,8151,7.5951,7.5793,5,N,0,Original,Modern,Board,['Political']
182,Age of Empires III  The Age of Discovery,2007,182,2,5,9631,7.5537,7.5408,9,Y,2,Original,Modern,Board,"['Civilization', 'Exploration', 'Renaissance', 'Video Game Theme']"
183,Seasons,2012,183,2,4,18627,7.4316,7.4255,9,Y,7,Original,Modern,Card+Dice,"['Card Game', 'Dice', 'Fantasy']"
184,Space Alert,2008,184,1,5,14098,7.4607,7.4524,10,Y,2,Original,Modern,Board,"['Electronic', 'Real-time', 'Science Fiction', 'Space Exploration']"
185,Exit  The Game - The Abandoned Cabin,2016,185,1,6,6964,7.6233,7.6045,2,N,0,Original,Modern,Board,"['Deduction', 'Puzzle', 'Real-time']"
186,Dead of Winter  The Long Night,2016,186,2,5,6616,7.7193,7.6980,3,Y,13,Original,Modern,Board,"['Bluffing', 'Deduction', 'Horror', 'Mature / Adult', 'Science Fiction', 'Zombies']"
187,Dixit  Odyssey,2011,187,3,12,14605,7.4738,7.4658,7,Y,29,Original,Modern,Card,"['Card Game', 'Humor', 'Party Game']"
188,Summoner Wars  Master Set,2011,188,2,4,9954,7.5393,7.5269,3,Y,34,Original,Modern,Card,"['Card Game', 'Fantasy', 'Fighting']"
189,Hannibal  Rome vs. Carthage,1996,189,2,2,4641,7.8094,7.7774,6,Y,1,Original,Modern,Board,"['Ancient', 'Political', 'Wargame']"
190,Runewars,2010,190,2,4,7461,7.6525,7.6345,5,Y,6,Original,Modern,Board,"['Adventure', 'Fantasy', 'Fighting', 'Wargame']"
191,Flamme Rouge,2016,191,2,4,9049,7.5729,7.5589,8,Y,13,Original,Modern,Board,"['Racing', 'Sports']"
192,BattleLore (Second Edition),2013,192,2,2,5157,7.7873,7.7589,2,Y,7,Original,Modern,Board,"['Fantasy', 'Miniatures', 'Wargame']"
193,Samurai,1998,193,2,4,13920,7.4426,7.4344,4,N,0,Original,Modern,Board,"['Abstract Strategy', 'Medieval']"
194,Navegador,2010,194,2,5,7580,7.5604,7.5439,6,Y,2,Original,Modern,Board,"['Economic', 'Exploration', 'Nautical', 'Renaissance']"
195,Fury of Dracula (Third\/Fourth Edition),2015,195,2,5,9614,7.5466,7.5337,1,N,0,Original,Modern,Board,"['Adventure', 'Deduction', 'Fighting', 'Horror', 'Novel-based']"
196,Alien Frontiers,2010,196,2,4,13493,7.4371,7.4287,5,Y,19,Original,Modern,Dice,"['Dice', 'Science Fiction']"
197,Mage Wars Arena,2012,197,2,2,7038,7.6795,7.6601,4,Y,66,Original,Modern,Card,"['Card Game', 'Fantasy', 'Fighting']"
198,Indonesia,2005,198,2,5,3751,7.8512,7.8107,1,N,0,Original,Modern,Board,"['Economic', 'Industry / Manufacturing', 'Transportation']"
199,Tyrants of the Underdark,2016,199,2,4,3991,7.8944,7.8552,0,Y,1,Original,Modern,Board,['Fantasy']
200,Lords of Hellas,2018,200,1,4,4234,7.9547,7.9163,0,Y,7,Original,Modern,Board,"['Ancient', 'Civilization', 'Mythology', 'Science Fiction', 'Territory Building']"
201,Antiquity,2004,201,2,4,3471,7.9046,7.8595,1,N,0,Original,Modern,Board,"['City Building', 'Civilization', 'Economic', 'Environmental', 'Medieval']"
202,Roll Player,2016,202,1,4,9384,7.5182,7.5053,1,Y,8,Original,Modern,Dice,"['Dice', 'Fantasy']"
203,Battle Line,2000,203,2,2,14718,7.4190,7.4114,0,N,0,Original,Modern,Card,"['Ancient', 'Card Game', 'Deduction']"
204,Imperial 2030,2009,204,2,6,5340,7.6900,7.6643,2,N,0,Original,Modern,Board,"['Economic', 'Nautical', 'Political']"
205,The Quest for El Dorado,2017,205,2,4,7577,7.5690,7.5524,5,Y,2,Original,Modern,Board,"['Adventure', 'Racing']"
206,Rokoko,2013,206,2,5,6801,7.5845,7.5658,4,Y,5,Original,Modern,Board,"['Age of Reason', 'Economic']"
207,Burgle Bros.,2015,207,1,4,7076,7.5849,7.5669,3,Y,2,Original,Modern,Board,"['Exploration', 'Maze', 'Print & Play', 'Spies/Secret Agents']"
208,Kingdomino,2016,208,2,4,24282,7.3640,7.3596,12,Y,2,Original,Modern,Board,"['City Building', 'Fantasy', 'Medieval', 'Territory Building']"
209,Mysterium,2015,209,2,7,26797,7.3628,7.3588,13,Y,12,Original,Modern,Board,"['Deduction', 'Horror', 'Murder/Mystery', 'Party Game']"
210,Pulsar 2849,2017,210,2,4,4735,7.7639,7.7335,6,N,0,Original,Modern,Dice,"['Dice', 'Science Fiction', 'Space Exploration']"
211,Above and Below,2015,211,2,4,11186,7.4744,7.4640,7,Y,10,Original,Modern,Board,"['Adventure', 'City Building', 'Economic', 'Exploration', 'Fantasy', 'Farming']"
212,The Manhattan Project  Energy Empire,2016,212,1,5,4170,7.8051,7.7697,3,Y,3,Original,Modern,Dice,"['Civilization', 'Dice', 'Economic', 'Environmental', 'Industry / Manufacturing']"
213,Hanamikoji,2013,213,2,2,7728,7.5540,7.5379,1,N,0,Original,Modern,Card,"['Card Game', 'Medieval', 'Video Game Theme']"
214,Modern Art,1992,214,3,5,15218,7.3841,7.3770,9,N,0,Original,Modern,Card,"['Card Game', 'Economic']"
215,Onitama,2014,215,2,2,12015,7.4432,7.4337,4,Y,7,Original,Modern,Board,"['Abstract Strategy', 'Ancient']"
216,Here I Stand  Wars of the Reformation 1517-1555,2006,216,2,6,3397,7.9308,7.8839,5,Y,1,Original,Modern,Board,"['Negotiation', 'Political', 'Religious', 'Renaissance', 'Wargame']"
217,Sid Meier's Civilization  The Board Game,2010,217,2,4,13748,7.4355,7.4273,10,Y,3,Original,Modern,Board,"['City Building', 'Civilization', 'Exploration', 'Negotiation', 'Video Game Theme']"
218,Charterstone,2017,218,1,6,9505,7.5218,7.5090,7,Y,1,Original,Modern,Board,"['City Building', 'Economic', 'Medieval']"
219,Dungeon Lords,2009,219,2,4,12385,7.4049,7.3960,11,Y,5,Original,Modern,Board,"['Economic', 'Fantasy', 'Fighting', 'Humor']"
220,Small World,2009,220,2,5,56405,7.2852,7.2834,30,Y,18,Original,Modern,Board,"['Fantasy', 'Fighting', 'Territory Building']"
221,Letters from Whitechapel,2011,221,2,6,12550,7.4207,7.4118,1,Y,1,Original,Modern,Board,"['Bluffing', 'Deduction', 'Murder/Mystery', 'Post-Napoleonic']"
222,Hive,2000,222,2,2,26489,7.3220,7.3182,5,Y,22,Original,Modern,Board,"['Abstract Strategy', 'Animals']"
223,Der Widerstand,2009,223,5,10,33382,7.3109,7.3079,3,Y,8,Original,Modern,Card,"['Bluffing', 'Card Game', 'Deduction', 'Negotiation', 'Party Game', 'Science Fiction']"
224,Star Wars  Armada,2015,224,2,2,4119,7.8857,7.8480,5,Y,29,Movie_IP,Modern,Board,"['Collectible Components', 'Fighting', 'Miniatures', 'Movies / TV / Radio theme', 'Science Fiction', 'Wargame']"
225,Agricola  All Creatures Big and Small,2012,225,2,2,11481,7.4106,7.4009,7,Y,3,Original,Modern,Board,"['Animals', 'Farming']"
226,Cthulhu Wars,2015,226,2,4,3980,7.9349,7.8946,2,Y,47,Original,Modern,Board,"['Fantasy', 'Fighting', 'Horror', 'Miniatures']"
227,Bruges,2013,227,2,4,9391,7.4447,7.4326,7,Y,2,Original,Modern,Card,"['Card Game', 'City Building', 'Economic', 'Renaissance']"
228,Merchants & Marauders,2010,228,2,4,11961,7.4292,7.4198,6,Y,1,Original,Modern,Board,"['Adventure', 'Fighting', 'Nautical', 'Pirates', 'Transportation']"
229,Tainted Grail  The Fall of Avalon,2019,229,1,4,2019,8.9955,8.8680,0,Y,6,Original,Modern,Board,"['Adventure', 'Exploration', 'Fantasy', 'Mature / Adult', 'Medieval', 'Mythology']"
230,Ethnos,2017,230,2,6,7942,7.4989,7.4839,4,Y,1,Original,Modern,Board,['Fantasy']
231,Just One,2018,231,3,7,5731,7.6050,7.5825,6,Y,3,Original,Modern,Board,"['Party Game', 'Word Game']"
232,Century  Spice Road,2017,232,2,5,15127,7.3768,7.3697,8,Y,2,Original,Modern,Card,"['Card Game', 'Economic', 'Medieval']"
233,Ghost Stories,2008,233,1,4,18181,7.3432,7.3375,5,Y,10,Original,Modern,Board,"['Fantasy', 'Fighting', 'Horror', 'Mythology']"
234,Mission  Red Planet (Second Edition),2015,234,2,6,7877,7.4896,7.4745,0,N,0,Original,Modern,Board,['Science Fiction']
235,Telestrations,2009,235,4,8,10974,7.4156,7.4055,9,N,0,Original,Modern,Board,"['Humor', 'Party Game', 'Real-time']"
236,Century  Golem Edition,2017,236,2,5,4748,7.7200,7.6906,0,N,0,Original,Modern,Card,"['Card Game', 'Economic', 'Fantasy']"
237,Tikal,1999,237,2,4,16843,7.3415,7.3353,5,Y,1,Original,Modern,Board,"['Exploration', 'Territory Building']"
238,Glass Road,2013,238,1,4,8347,7.4533,7.4396,1,Y,4,Original,Modern,Board,"['City Building', 'Economic', 'Medieval']"
239,Dixit,2008,239,3,6,44743,7.2791,7.2769,27,Y,31,Original,Modern,Card,"['Card Game', 'Humor', 'Party Game']"
240,Acquire,1964,240,2,6,17456,7.3474,7.3414,2,N,0,Original,Modern,Board,['Economic']
241,Evolution  Climate,2016,241,2,6,5054,7.6804,7.6534,2,Y,7,Original,Modern,Card,"['Animals', 'Card Game', 'Educational', 'Environmental', 'Fighting', 'Prehistoric']"
242,Neuroshima Hex! 3.0,2006,242,1,4,12427,7.4119,7.4030,0,Y,30,Original,Modern,Board,"['Fighting', 'Science Fiction']"
243,Takenoko,2011,243,2,4,30438,7.2939,7.2906,17,Y,1,Original,Modern,Board,"['Animals', 'Environmental', 'Farming', 'Territory Building']"
244,Tiny Epic Galaxies,2015,244,1,5,13184,7.3869,7.3787,3,Y,2,Original,Modern,Dice,"['Dice', 'Science Fiction', 'Space Exploration']"
245,Die Macher,1986,245,3,5,4904,7.6228,7.5962,4,N,0,Original,Modern,Board,"['Economic', 'Negotiation', 'Political']"
246,Arboretum,2015,246,2,4,9818,7.4142,7.4029,4,N,0,Original,Modern,Card,"['Bluffing', 'Card Game']"
247,Endeavor,2009,247,3,5,8855,7.4212,7.4086,11,N,0,Original,Modern,Board,"['Exploration', 'Nautical', 'Renaissance']"
248,Notre Dame,2007,248,2,5,11636,7.3588,7.3497,10,Y,3,Original,Modern,Board,"['Economic', 'Renaissance']"
249,Love Letter,2012,249,2,4,50098,7.2433,7.2414,23,Y,2,Original,Modern,Card,"['Card Game', 'Deduction', 'Renaissance']"
250,Paladins of the West Kingdom,2019,250,1,4,2472,8.1381,8.0663,0,Y,5,Original,Modern,Board,['Medieval']
251,Claustrophobia,2009,251,2,2,6417,7.5373,7.5182,7,Y,3,Original,Modern,Board,"['Horror', 'Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']"
252,In the Year of the Dragon,2007,252,2,5,10117,7.3758,7.3652,6,Y,2,Original,Modern,Board,"['Economic', 'Medieval']"
253,Clash of Cultures,2012,253,2,4,4899,7.6355,7.6086,2,Y,2,Original,Modern,Board,"['Ancient', 'City Building', 'Civilization', 'Economic', 'Exploration', 'Territory Building']"
254,Heaven & Ale,2017,254,2,4,4990,7.6107,7.5848,7,Y,1,Original,Modern,Board,"['Economic', 'Farming', 'Industry / Manufacturing']"
255,San Juan,2004,255,2,4,21295,7.2682,7.2636,11,Y,2,Original,Modern,Card,"['Card Game', 'City Building', 'Economic']"
256,Survive  Escape from Atlantis!,1982,256,2,4,18357,7.3044,7.2989,2,Y,4,Original,Modern,Board,"['Adventure', 'Animals', 'Bluffing', 'Nautical']"
257,Blood Bowl  Living Rulebook,2004,257,2,2,3296,7.8579,7.8118,0,N,0,Original,Modern,Board,"['Collectible Components', 'Expansion for Base-game', 'Fantasy', 'Fighting', 'Miniatures', 'Sports']"
258,The Pillars of the Earth,2006,258,2,4,15501,7.3011,7.2946,20,Y,2,Original,Modern,Board,"['Economic', 'Medieval', 'Novel-based', 'Religious']"
259,Res Arcana,2019,259,2,4,3888,7.7912,7.7536,1,Y,1,Original,Modern,Card,"['Card Game', 'Fantasy']"
260,Frank Herbert's Dune,1979,260,2,6,5252,7.6211,7.5963,0,Y,5,Original,Modern,Board,"['Bluffing', 'Fighting', 'Negotiation', 'Novel-based', 'Political', 'Science Fiction']"
261,Saint Petersburg,2004,261,2,4,13725,7.3129,7.3055,11,Y,2,Original,Modern,Card,"['Age of Reason', 'Card Game', 'Economic']"
262,The Manhattan Project,2012,262,2,5,8667,7.3989,7.3862,1,Y,2,Original,Modern,Board,"['Aviation / Flight', 'Economic', 'Fighting', 'Industry / Manufacturing', 'Negotiation', 'World War II']"
263,Advanced Squad Leader Rule Book,1985,263,2,2,3342,7.9693,7.9206,0,Y,444,Original,Modern,Board,"['Wargame', 'World War II']"
264,Civilization,1980,264,2,7,6866,7.5078,7.4903,3,Y,5,Original,Modern,Board,"['Ancient', 'Civilization', 'Economic', 'Negotiation']"
265,Space Hulk (third edition),2009,265,2,2,6492,7.5374,7.5185,8,N,0,Super_Hero_IP,Modern,Board,"['Fighting', 'Miniatures', 'Science Fiction', 'Wargame']"
266,Mice and Mystics,2012,266,1,4,15199,7.3473,7.3404,8,Y,9,Original,Modern,Board,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']"
267,Mythic Battles  Pantheon,2017,267,2,4,2206,8.5464,8.4487,0,Y,21,Original,Modern,Card+Dice,"['Ancient', 'Card Game', 'Dice', 'Fighting', 'Miniatures', 'Mythology']"
268,Codenames  Pictures XXL,2016,268,2,8,14429,7.3048,7.2979,5,Y,5,Original,Modern,Card,"['Card Game', 'Deduction', 'Party Game', 'Spies/Secret Agents']"
269,At the Gates of Loyang,2009,269,1,4,8792,7.3816,7.3694,2,N,0,Original,Modern,Board,"['Economic', 'Farming']"
270,Blood Bowl: Team Manager - The Card Game,2011,270,2,4,9774,7.3801,7.3691,4,Y,2,Original,Modern,Card,"['Card Game', 'Fantasy', 'Fighting', 'Sports']"
271,Bruxelles 1893,2013,271,2,5,4252,7.6444,7.6133,4,N,0,Original,Modern,Board,['Economic']
272,King of Tokyo,2011,272,2,6,51889,7.2093,7.2075,22,Y,15,Original,Modern,Dice,"['Dice', 'Fighting', 'Movies / TV / Radio theme', 'Science Fiction']"
273,Harry Potter  Hogwarts Battle,2016,273,2,4,8518,7.4947,7.4807,5,Y,7,Movie_IP,Modern,Card,"['Card Game', 'Fantasy', 'Movies / TV / Radio theme', 'Novel-based']"
274,Nippon,2015,274,2,4,3680,7.7168,7.6791,5,Y,1,Original,Modern,Board,"['Economic', 'Industry / Manufacturing']"
275,Altiplano,2017,275,2,5,5430,7.5594,7.5364,3,Y,5,Original,Modern,Board,"['2017 Meeples Choice Nominee', '2018 Cardboard Republic Architect Laurel Nominee', '2018 International Gamers Award - General Strategy: Multi-player Nominee']"
276,Tapestry,2019,276,1,5,6174,7.5329,7.5131,0,N,0,Original,Modern,Board,['Civilization']
277,For Sale,1997,277,3,6,21149,7.2204,7.2160,1,Y,1,Original,Modern,Card,"['Card Game', 'Economic']"
278,Macao,2009,278,2,4,6623,7.4294,7.4125,5,N,0,Original,Modern,Dice,"['Dice', 'Nautical']"
279,Sherlock Holmes Consulting Detective  Jack the Ripper & West End Adventures,2017,279,1,8,3106,7.8495,7.8009,0,N,0,Original,Modern,Board,"['Deduction', 'Murder/Mystery', 'Novel-based', 'Post-Napoleonic', 'Puzzle', 'Spies/Secret Agents']"
280,BattleCON  Devastation of Indines,2013,280,1,5,2754,7.9685,7.9098,2,Y,27,Original,Modern,Card,"['Card Game', 'Fighting']"
281,Azul: Stained glass of Sintra,2018,281,2,4,5822,7.5068,7.4863,1,N,0,Original,Modern,Board,['Abstract Strategy']
282,Fresco,2010,282,2,4,11095,7.3044,7.2954,19,Y,5,Original,Modern,Board,['Renaissance']
283,Arkham Horror,2005,283,1,8,35270,7.2770,7.2742,2,Y,20,Super_Hero_IP,Modern,Board,"['Adventure', 'Fantasy', 'Fighting', 'Horror', 'Novel-based']"
284,51st State  Master Set,2016,284,1,4,4115,7.6766,7.6438,1,Y,11,Original,Modern,Card,"['Card Game', 'City Building', 'Economic', 'Science Fiction']"
285,San Juan (Second Edition),2014,285,2,4,4915,7.5418,7.5169,0,N,0,Original,Modern,Card,"['Card Game', 'City Building', 'Economic']"
286,Maria,2009,286,2,3,2544,7.9552,7.8923,5,Y,1,Original,Modern,Board,"['Age of Reason', 'Bluffing', 'Negotiation', 'Political', 'Wargame']"
287,Berenpark,2017,287,2,4,8803,7.3588,7.3468,3,Y,1,Original,Modern,Board,"['Animals', 'Puzzle']"
288,Lancaster,2011,288,2,5,6281,7.4394,7.4214,4,Y,3,Original,Modern,Board,['Medieval']
289,A Few Acres of Snow,2011,289,2,2,7070,7.4083,7.3927,10,N,0,Original,Modern,Card,"['Age of Reason', 'American Indian Wars', 'Card Game', 'Territory Building', 'Wargame']"
290,Western Legends,2018,290,2,6,4182,7.6968,7.6640,3,Y,7,Original,Modern,Board,['American West']
291,Risk Legacy,2011,291,3,5,7033,7.4559,7.4396,5,Y,1,Original,Classic,Board,"['Science Fiction', 'Wargame']"
292,Cryptid,2018,292,3,5,4745,7.5614,7.5353,2,N,0,Original,Modern,Board,['Deduction']
293,KeyForge  Call of the Archons,2018,293,2,2,7499,7.4732,7.4577,7,Y,4,Original,Modern,Card,"['Card Game', 'Fantasy', 'Fighting']"
294,The Godfather  Corleone's Empire,2017,294,2,5,4771,7.5927,7.5660,2,N,0,Original,Modern,Board,"['Economic', 'Mafia', 'Movies / TV / Radio theme']"
295,Glen More,2010,295,2,5,8291,7.3345,7.3221,4,N,0,Original,Modern,Board,"['City Building', 'Economic', 'Farming']"
296,Quadropolis,2016,296,2,4,9664,7.3229,7.3124,5,Y,8,Original,Modern,Board,"['City Building', 'Environmental']"
297,Flash Point  Fire Rescue,2011,297,2,6,19181,7.2229,7.2180,5,Y,17,Original,Modern,Board,['Adventure']
298,Pax Pamir (Second Edition),2019,298,1,5,1711,8.3879,8.2722,0,N,0,Original,Modern,Board,"['Economic', 'Educational', 'Negotiation', 'Political', 'Post-Napoleonic', 'Spies/Secret Agents']"
299,Millennium Blades,2016,299,2,5,3446,7.7612,7.7197,6,Y,11,Original,Modern,Card,"['Card Game', 'Real-time']"
300,Lost Cities,1999,300,2,2,33695,7.1651,7.1625,6,Y,2,Original,Modern,Card,"['Card Game', 'Exploration']"
301,Dice Forge,2017,301,2,4,11029,7.3192,7.3100,7,Y,9,Original,Modern,Dice,"['Ancient', 'Dice', 'Fantasy', 'Mythology']"
302,BattleLore,2006,302,2,2,8988,7.3690,7.3572,9,Y,16,Original,Modern,Board,"['Fantasy', 'Medieval', 'Miniatures', 'Wargame']"
303,Lord of the Rings  The Confrontation (Deluxe Edition),2005,303,2,2,5343,7.4873,7.4654,2,Y,1,Movie_IP,Modern,Board,"['Adventure', 'Bluffing', 'Deduction', 'Fantasy', 'Movies / TV / Radio theme', 'Novel-based']"
304,Firefly  The Game,2013,304,1,4,9686,7.3885,7.3773,1,Y,14,Original,Modern,Board,"['Movies / TV / Radio theme', 'Science Fiction', 'Space Exploration', 'Travel']"
305,Innovation,2010,305,2,4,13562,7.2404,7.2335,4,Y,4,Original,Modern,Card,"['Card Game', 'Civilization']"
306,Vindication,2018,306,2,5,2737,7.9426,7.8845,1,Y,5,Original,Modern,Board,['Fantasy']
307,Kingsburg,2007,307,2,5,17690,7.2050,7.1999,7,Y,11,Original,Modern,Dice,"['City Building', 'Dice', 'Fantasy', 'Medieval']"
308,1775  Rebellion,2013,308,2,4,3384,7.7056,7.6651,5,N,0,Original,Modern,Board,"['Age of Reason', 'American Indian Wars', 'American Revolutionary War', 'Educational', 'Wargame']"
309,KLASK,2014,309,2,2,3936,7.6237,7.5907,5,N,0,Original,Modern,Board,"['Action / Dexterity', 'Real-time']"
310,Heroscape Master Set  Rise of the Valkyrie,2004,310,2,4,7556,7.4258,7.4110,3,Y,28,Original,Modern,Board,"['Adventure', 'Fantasy', 'Fighting', 'Miniatures', 'Science Fiction']"
311,Amun-Re,2003,311,3,5,8266,7.3299,7.3175,8,N,0,Original,Modern,Board,"['Ancient', 'Economic']"
312,Sheriff of Nottingham,2014,312,3,5,26135,7.1801,7.1768,7,Y,14,Original,Modern,Card,"['Bluffing', 'Card Game', 'Humor', 'Medieval', 'Negotiation', 'Novel-based']"
313,Gugong,2018,313,1,5,4475,7.5618,7.5340,4,Y,5,Original,Modern,Board,"['Civilization', 'Medieval', 'Travel']"
314,Pandemic  The Cure,2014,314,2,5,8460,7.3226,7.3106,4,Y,1,Original,Modern,Dice,"['Dice', 'Environmental', 'Medical']"
315,Gizmos,2018,315,2,4,5075,7.4978,7.4745,4,Y,1,Original,Modern,Card,"['Card Game', 'Science Fiction']"
316,Amerigo,2013,316,2,4,5113,7.4735,7.4508,2,Y,3,Original,Modern,Board,"['Nautical', 'Renaissance']"
317,Shadows of Brimstone  City of the Ancients,2014,317,1,4,3110,7.9894,7.9366,2,Y,95,Original,Modern,Board,"['Adventure', 'American West', 'Exploration', 'Fantasy', 'Fighting', 'Horror']"
318,Space Base,2018,318,2,5,5011,7.5069,7.4831,2,Y,3,Original,Modern,Dice,"['Dice', 'Science Fiction', 'Space Exploration']"
319,The Great Zimbabwe,2012,319,2,5,2851,7.7781,7.7278,0,N,0,Original,Modern,Board,"['Civilization', 'Economic', 'Industry / Manufacturing', 'Transportation']"
320,Blood Bowl (Third Edition),1994,320,2,2,5061,7.5395,7.5153,0,Y,2,Original,Modern,Board,"['Fantasy', 'Fighting', 'Miniatures', 'Sports']"
321,Spartacus  A Game of Blood & Treachery,2012,321,3,4,6557,7.4567,7.4392,2,Y,9,Original,Modern,Board,"['Ancient', 'Fighting', 'Miniatures', 'Movies / TV / Radio theme', 'Negotiation']"
322,Santa Maria,2017,322,1,4,4100,7.5845,7.5537,3,Y,3,Original,Modern,Board,"['Civilization', 'Farming']"
323,Dominion (Second Edition),2016,323,2,4,2515,8.0136,7.9478,0,Y,28,Original,Modern,Card,"['Card Game', 'Medieval']"
324,Stockpile,2015,324,2,5,4565,7.5354,7.5088,1,Y,7,Original,Modern,Board,['Economic']
325,Descent  Journeys in the Dark,2005,325,2,5,11055,7.3077,7.2986,1,Y,11,Original,Modern,Board,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']"
326,Forbidden Desert,2013,326,2,5,22710,7.1761,7.1723,7,Y,1,Original,Modern,Board,"['Adventure', 'Fantasy', 'Science Fiction']"
327,Mansions of Madness,2011,327,2,5,12265,7.3116,7.3034,5,Y,8,Original,Modern,Board,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Horror', 'Miniatures']"
328,London,2010,328,2,4,6079,7.3751,7.3576,5,N,0,Original,Modern,Board,"['City Building', 'Economic']"
329,Madeira,2013,329,2,4,3511,7.6386,7.6013,3,Y,3,Original,Modern,Dice,"['Dice', 'Economic', 'Farming', 'Nautical']"
330,Thunderstone Quest,2018,330,2,4,2389,8.0169,7.9476,1,Y,11,Original,Modern,Card,"['Card Game', 'Fantasy']"
331,Roads & Boats,1999,331,1,4,2886,7.7460,7.6973,0,Y,2,Original,Modern,Board,"['City Building', 'Civilization', 'Economic', 'Industry / Manufacturing', 'Transportation']"
332,Raptor,2015,332,2,2,6550,7.3739,7.3576,2,N,0,Original,Modern,Board,"['Animals', 'Fighting', 'Science Fiction']"
333,Scripts and Scribes,2007,333,2,4,13766,7.2024,7.1958,3,N,0,Original,Modern,Card,"['Card Game', 'Medieval', 'Religious']"
